num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/env_step_timer,env_runners/episode_len_max,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,316458.0,False,79,7fe6f_00000,2026-03-22_19-25-51,1774221951,4.220693588256836,397.5272259712219,8008,David_Laptop,127.0.0.1,397.5272259712219,79,4.97996623304938,2.1888792486765882e-05,4.979384989743532,0.4622036433542211,4.509127720639917,0.00725992990285458,108,0.0005547251785174012,490.3260680118366,0.424488953055471,0.0001422702747573422,418,-176.02215841040015,52.148719161748886,4004.0,-114.65884486779571,78.0,316458.0,1834.0,365.9,0.0002275476508421782,12.0,490.3260680118366,0.7511874790303409,811.5024542599372,4,0,4,28.333333333333332,84.33333333333333,0.00019220839004307978,0.0007949521115024507,4004.0,-114.65884486779571,316458.0,-114.65884486779571,4004.0,316458.0,4053.841347595694,101069560,3198336,1270080,0,4005.407719514892,40320,136965,260431.8384121363,8259.871818596715,3198336,79.0,128.0,0.0001,-0.18585694,1.0,1206.3158,-0.057077903,1.2095634,0.01,0.006707905,40320,3.5721889,0.0003906250058207661,7.2827196,136965,8259.869138266788,0.3430300560267911,2.8818570253469732e-06,3.982193112355689e-05,5.89318876522938e-05,1.6885737211167023e-05,2.144011488044189e-06,2.3803989728599318e-06,4.869667196495432e-05,7.188337828984364e-05,8.108357963447515e-05,9.324902368911664e-05,0.00038781246345736186,0.10286747497079989,0.008787024283717415,0.17632918881340176,0.0006833275423889447,1.2508192949269724e-05,0.0006109064141091266,0.05289694304354331,7.446385283819696e-05
1,320464.0,False,80,7fe6f_00000,2026-03-22_19-25-56,1774221956,4.312208890914917,401.83943486213684,8008,David_Laptop,127.0.0.1,401.83943486213684,80,4.97316070372008,2.1802902082166187e-05,4.972580146847839,0.4616477309203341,4.502902708435224,0.007237456605996179,123,0.0005547251785174012,520.2572126227743,0.42392202902530857,0.00012923096489564004,418,-176.02215841040015,52.148719161748886,4006.0,-101.49971728833393,79.0,320464.0,1844.0,349.04,0.00020239640566032248,10.0,520.2572126227743,0.6325956359924748,818.3364953003538,4,0,4,27.3,84.56666666666666,0.00017077934105977642,0.000701003409335505,4006.0,-101.49971728833393,320464.0,-101.49971728833393,4006.0,320464.0,4053.6229341197372,102339640,3238656,1270080,0,4005.413642319743,40320,136965,262059.33717150686,8311.92834998171,3238656,80.0,128.0,0.0001,-0.01799047,1.0,1273.6786,-0.02440765,1.2179292,0.01,0.0065861177,40320,3.616249,0.0003906250058207661,7.3056664,136965,8311.925707105245,0.34273981646595386,2.518507832359587e-06,3.3846868773157426e-05,5.311254400286875e-05,1.4572406439575862e-05,1.9730978650750242e-06,2.014068422926773e-06,4.246820190886392e-05,6.216972104110514e-05,7.103161654767334e-05,8.326357938486745e-05,0.0003477257923993122,0.10274196122155227,0.008755181037924923,0.17647127192256318,0.0006809352693488834,1.2477109407232967e-05,0.0006080143523449494,0.05263029261168309,7.420421451038462e-05
1,324471.0,False,81,7fe6f_00000,2026-03-22_19-26-00,1774221960,4.470897197723389,406.31033205986023,8008,David_Laptop,127.0.0.1,406.31033205986023,81,4.968160339679519,2.1746871966586014e-05,4.9675776233793805,0.46092972761245643,4.498643646352254,0.007212692036918136,119,0.0005547251785174012,488.5311899989844,0.42328983723313696,0.00012302060331679024,418,-171.2531457990408,159.8291781451553,4007.0,-87.3198671913892,80.0,324471.0,1857.0,335.28,0.0001898207094882073,13.0,488.5311899989844,0.5163604949228465,823.2685022134386,4,0,4,37.65,84.16666666666667,0.00016448124399619528,0.0006590397672262766,4007.0,-87.3198671913892,324471.0,-87.3198671913892,4007.0,324471.0,4053.44670477854,103615016,3279104,1275376,0,4005.4295058965454,40448,136965,262939.4364724264,8339.792069692887,3279104,81.0,128.0,0.0001,-0.054315567,1.0,1113.4414,0.07916482,1.2079259,0.01,0.005898124,40448,3.408174,0.0003906250058207661,6.682172,136965,8339.789442226867,0.34132310630072166,2.5261210763141307e-06,3.3613170258811124e-05,4.8360618654648124e-05,1.466509304418525e-05,1.8361972694722527e-06,1.923445343557732e-06,4.062192446148506e-05,5.91308281488003e-05,6.885206886195453e-05,7.792120028973414e-05,0.0003223991741719275,0.10268329061095893,0.008719485226590747,0.17543141320231898,0.000677255914877388,1.2441340155003767e-05,0.0006050962072871571,0.0523596536811973,7.391517232218662e-05
1,328475.0,False,82,7fe6f_00000,2026-03-22_19-26-07,1774221967,6.795356035232544,413.1056880950928,8008,David_Laptop,127.0.0.1,413.1056880950928,82,4.9862512662833804,2.1706405758838697e-05,4.985661705147541,0.46244128933902634,4.5152319638865785,0.0071955471137855635,119,0.0005547251785174012,445.64296735883795,0.42465523761092483,0.0001907738945199581,415,-171.2531457990408,159.8291781451553,4004.0,-70.07955886716023,81.0,328475.0,1869.0,336.5,0.0002857452726991161,12.0,445.64296735883795,0.5296843189653009,824.3566922652833,4,0,4,32.67,83.64000000000001,0.0002487128299893567,0.0009853175438514243,4004.0,-70.07955886716023,328475.0,-70.07955886716023,4004.0,328475.0,4053.232237730755,104885096,3319424,1270080,0,4005.4152108375797,40320,136965,259105.81821067963,8218.462858004936,3319424,82.0,128.0,0.0001,-0.040175915,1.0,1585.3896,0.0750027,1.2034515,0.01,0.0072861128,40320,4.152043,0.0003906250058207661,8.178144,136965,8218.45642050733,0.34083905323441693,4.042956247097092e-06,4.885495837725277e-05,7.452645992069056e-05,2.14432885756131e-05,2.8236173416166443e-06,3.077329119406615e-06,6.231665873493176e-05,9.010199861758683e-05,0.00010625255218250794,0.00011806204938692396,0.00047247510204042513,0.10301458970399925,0.00874916537369154,0.1747199500703887,0.0006749703561344026,1.2565929813615795e-05,0.0006062672466551085,0.05222895814308946,7.393502055759912e-05
1,332481.0,False,83,7fe6f_00000,2026-03-22_19-26-13,1774221973,5.813861846923828,418.9195499420166,8008,David_Laptop,127.0.0.1,418.9195499420166,83,4.994298265623499,2.1659340667407746e-05,4.993709349092794,0.46350783644963045,4.522257451247247,0.007154205640598858,119,0.0005547251785174012,551.517932739635,0.4258072142333004,0.00018618873138641584,420,-177.72360916621983,159.8291781451553,4006.0,-58.81561356483027,82.0,332481.0,1879.0,347.18,0.00027887524477004,10.0,551.517932739635,0.6273871800350025,812.686477543551,4,0,4,31.9375,83.625,0.00024581380507724066,0.0009907124986058284,4006.0,-58.81561356483027,332481.0,-58.81561356483027,4006.0,332481.0,4053.0199153534477,106155176,3359744,1270080,0,4005.4210587292037,40320,136965,257024.56451458382,8152.753807174136,3359744,83.0,128.0,0.0001,0.050228715,1.0,1025.1395,-0.09722902,1.2368567,0.01,0.0058365,40320,2.8867042,0.0003906250058207661,5.9925985,136965,8152.7531477911725,0.3408720637003448,3.774789354015525e-06,4.872059702755636e-05,7.302600650678569e-05,2.1122818745011742e-05,2.9755744425312288e-06,2.9794567422126866e-06,6.11046131787334e-05,9.009281827551167e-05,0.00010544090822036637,0.00011859417636976503,0.00047659941435402046,0.1037971928090881,0.008759092720185354,0.17405959756950887,0.0006772176523956154,1.262727077523668e-05,0.0006101995746254595,0.05212465056158484,7.392166889522602e-05
1,336485.0,False,84,7fe6f_00000,2026-03-22_19-26-17,1774221977,4.468422174453735,423.38797211647034,8008,David_Laptop,127.0.0.1,423.38797211647034,84,4.988937734968314,2.1596750761672083e-05,4.98834899860019,0.46271816908404484,4.517724726732646,0.0071184765833147146,220,0.0005547251785174012,498.79826769309386,0.4251495253405446,0.00012627461478748124,420,-177.72360916621983,73.91118933260441,4004.0,-83.2049571275711,83.0,336485.0,1891.0,356.82,0.00019461244317344828,12.0,498.79826769309386,0.6848625860735774,807.5225016435381,4,0,4,28.171428571428567,83.77142857142857,0.00016958654253521817,0.0006830214199763843,4004.0,-83.2049571275711,336485.0,-83.2049571275711,4004.0,336485.0,4052.8097161999135,107425256,3400064,1270080,0,4005.4068481419117,40320,136965,258303.87146778873,8193.704575167978,3400064,84.0,128.0,0.0001,-0.010234714,1.0,1232.5944,-0.016874926,1.1862329,0.01,0.0065315487,40320,3.4450076,0.0003906250058207661,6.9474845,136965,8193.70408852268,0.34090255206354886,2.5431103274947207e-06,3.4745739990152576e-05,5.041141616340405e-05,1.4685931565196543e-05,1.924342185841178e-06,2.0101829861981635e-06,4.2023949227761566e-05,6.053411283656417e-05,7.244302865031259e-05,8.142448747807337e-05,0.00033174588711639796,0.10372989688215856,0.00873060879485437,0.17436790959555704,0.0006737194751901398,1.278699791692298e-05,0.0006078265758415138,0.05195226905463742,7.361845086957999e-05
1,340490.0,False,85,7fe6f_00000,2026-03-22_19-26-22,1774221982,4.118259906768799,427.50623202323914,8008,David_Laptop,127.0.0.1,427.50623202323914,85,4.980123632618815,2.1544784502832277e-05,4.979536651615506,0.4618006263920481,4.509857185466862,0.007093034820037832,220,0.0005547251785174012,493.72378294635075,0.424355346336981,0.00011967793868000571,418,-151.03666915558279,73.91118933260441,4005.0,-46.98839172311127,84.0,340490.0,1902.0,351.87,0.00018419571074723237,11.0,493.72378294635075,0.5854175020521507,811.90913694992,4,0,4,27.066666666666666,83.96666666666665,0.00016504543557476696,0.0006675347698292025,4005.0,-46.98839172311127,340490.0,-46.98839172311127,4005.0,340490.0,4052.6016190379146,108695336,3440384,1270080,0,4005.402779660493,40320,136965,260741.70504425347,8271.416739101833,3440384,85.0,128.0,0.0001,-0.0005351305,1.0,1037.2802,0.0016275485,1.2247087,0.01,0.0062835743,40320,3.979153,0.0003906250058207661,7.97954,136965,8271.416076453415,0.33977113754337673,2.7930678039267893e-06,3.231823571601413e-05,4.848207815231138e-05,1.3845793237921582e-05,1.8188063075693802e-06,2.018019971219652e-06,3.984209437006009e-05,6.08995010678034e-05,7.467520139648308e-05,7.546603604405698e-05,0.00032671302885885824,0.10382016391471498,0.008694092709475383,0.17341936349704723,0.0006706612793481291,1.276212755789335e-05,0.0006047303071781471,0.05172606636240007,7.344526482707787e-05
1,344494.0,False,86,7fe6f_00000,2026-03-22_19-26-28,1774221988,6.221318483352661,433.7275505065918,8008,David_Laptop,127.0.0.1,433.7275505065918,86,4.992424520294457,2.1571336172204915e-05,4.991835417100863,0.46104039112802114,4.522894504610139,0.007114556468007438,220,0.0005547251785174012,494.86486034862037,0.4237220153738944,0.00012109128967383411,413,-144.4393591284752,140.88869697228074,4004.0,-15.81942636841908,85.0,344494.0,1914.0,346.71,0.00018548992188471806,12.0,494.86486034862037,0.4853442529309541,819.5359871536454,4,0,4,31.35,83.9125,0.00016211978861603335,0.0006448252905511404,4004.0,-15.81942636841908,344494.0,-15.81942636841908,4004.0,344494.0,4052.3956028475354,109965416,3480704,1270080,0,4005.3887518638876,40320,136965,257891.09856981368,8181.225708746128,3480704,86.0,128.0,0.0001,0.022581577,1.0,1485.7235,0.08161802,1.2122363,0.01,0.008724421,40320,3.9644203,0.0003906250058207661,7.789842,136965,8181.224799130052,0.3383687051652897,2.3853201327016665e-06,3.170463243318519e-05,4.8438530640769484e-05,1.414426206375112e-05,1.8261721279360296e-06,1.901512250545608e-06,4.007636908543852e-05,5.828590659230026e-05,6.793742040540816e-05,7.602451830273434e-05,0.00031433276456496365,0.10367029427370744,0.008660277779454578,0.17242797086616618,0.000667323665432352,1.2726502326234934e-05,0.0006018980041397442,0.0515094436992569,7.320281126852496e-05
1,348499.0,False,87,7fe6f_00000,2026-03-22_19-26-34,1774221994,6.634894371032715,440.3624448776245,8008,David_Laptop,127.0.0.1,440.3624448776245,87,5.008757504091842,2.1530622978865986e-05,5.008168643929087,0.4624046682123096,4.5378659475671785,0.0071140589057656104,124,0.0005547251785174012,484.8093413180964,0.4249966989701672,0.00018421813366968217,413,-167.95019045099616,176.96687461063266,4005.0,-13.604074033778161,86.0,348499.0,1925.0,348.86,0.00028433554344481745,11.0,484.8093413180964,0.523001724947244,809.5561518575681,4,0,4,34.12,83.87,0.00024131143907082968,0.0009899830746868084,4005.0,-13.604074033778161,348499.0,-13.604074033778161,4005.0,348499.0,4052.19164681906,111235496,3521024,1270080,0,4005.384864345249,40320,136965,254521.94456070213,8074.5566609078605,3521024,87.0,128.0,0.0001,0.057532847,1.0,1103.5355,-0.051076896,1.235622,0.01,0.011376365,40320,3.54449,0.0003906250058207661,7.2158375,136965,8074.551750912755,0.3397908351123421,3.707925414671088e-06,4.732427093701924e-05,7.646969810414985e-05,2.115493930189973e-05,2.734043326985597e-06,2.993267963127231e-06,6.126044106410214e-05,8.584599849914792e-05,0.00010047308493734184,0.00011877710340907875,0.0004889076796513082,0.10400294932945325,0.008662355001704439,0.17361942015773765,0.0006652114274189829,1.2775238643123418e-05,0.0006000400243501168,0.051411674260680336,7.315978490976598e-05
1,352506.0,False,88,7fe6f_00000,2026-03-22_19-26-41,1774222001,6.5243494510650635,446.8867943286896,8008,David_Laptop,127.0.0.1,446.8867943286896,88,5.023766028050416,2.1566317496161943e-05,5.023177139489636,0.46368076552979287,4.551615358090203,0.007097343317852364,124,0.0005547251785174012,532.654145708164,0.42608818173058716,0.00019019434202236413,411,-167.95019045099616,176.96687461063266,4007.0,-32.58105901850387,87.0,352506.0,1934.0,355.4,0.0003051855025412063,9.0,532.654145708164,0.6174028829531744,799.1548672864247,4,0,4,38.044444444444444,83.72222222222223,0.0002485752545252015,0.0010203867995704336,4007.0,-32.58105901850387,352506.0,-32.58105901850387,4007.0,352506.0,4051.9897303508696,112505576,3561344,1270080,0,4005.4010157017965,40320,136965,251486.2633819088,7978.458337255318,3561344,88.0,128.0,0.0001,0.087146044,1.0,678.8076,-0.08025882,1.2133391,0.01,0.010446617,40320,3.137546,0.0003906250058207661,6.459868,136965,7978.454085856948,0.339342127764867,3.829198985693787e-06,4.893138856788847e-05,7.733046635131253e-05,2.1344874270352447e-05,2.9721802406277086e-06,2.962183068242686e-06,6.214006112149054e-05,8.917536560696241e-05,0.00010560483301489833,0.00011869536142401833,0.0005060007944625515,0.10432294083223012,0.008638136453059492,0.17296025895343317,0.0006621343159193893,1.292348370167948e-05,0.0005971846212786733,0.0513351525194954,7.319518708021863e-05
1,356511.0,False,89,7fe6f_00000,2026-03-22_19-26-48,1774222008,7.17612886428833,454.0629231929779,8008,David_Laptop,127.0.0.1,454.0629231929779,89,5.045209044772208,2.160365275520749e-05,5.044618870094789,0.46507097287507665,4.571669839508614,0.007094956884224303,124,0.0005547251785174012,446.34483119970884,0.42729039716243905,0.00018831954919471672,422,-167.95019045099616,157.57636089250445,4005.0,-48.32008461613208,88.0,356511.0,1949.0,358.5,0.00028517717307141176,15.0,446.34483119970884,0.7282657279120758,789.6725459853437,4,0,4,23.36363636363637,83.77272727272727,0.00024902793968688383,0.000996011670843243,4005.0,-48.32008461613208,356511.0,-48.32008461613208,4005.0,356511.0,4051.8298330473613,113780952,3601792,1275376,0,4005.3970055447785,40448,136965,247747.83590701304,7859.762137434678,3601792,89.0,128.0,0.0001,0.0059609413,1.0,1117.3817,-0.0539857,1.2386369,0.01,0.0066345986,40448,3.593779,0.0003906250058207661,7.3202972,136965,7859.754840920184,0.3393130204864092,3.809518474581818e-06,4.836177700008466e-05,7.574573943706853e-05,2.0839484126194396e-05,3.402936708757771e-06,3.103409396590189e-06,6.27596952006919e-05,8.99351082873869e-05,0.00010692319376794066,0.0001187315053719313,0.0004799992825364354,0.10469971642037892,0.00864864508822402,0.17256801236317487,0.0006613989686846682,1.2897248484802284e-05,0.0005959787764319654,0.05131517999208083,7.311023431522758e-05
1,360513.0,False,90,7fe6f_00000,2026-03-22_19-26-55,1774222015,6.856257915496826,460.91918110847473,8008,David_Laptop,127.0.0.1,460.91918110847473,90,5.0633330693264105,2.1659618298797612e-05,5.062743200395064,0.4672848141494169,4.587605193110899,0.0070717533133995494,181,0.0005547251785174012,443.6688017050599,0.4292346496904389,0.00020684851712524227,422,-135.25157449021935,190.83993680030107,4002.0,-21.004065773002804,89.0,360513.0,1963.0,327.79,0.0003067442713612411,14.0,443.6688017050599,0.7195948909502476,777.621411345089,4,0,4,26.355555555555558,83.74444444444445,0.00028099881744127973,0.0010944665774727908,4002.0,-21.004065773002804,360513.0,-21.004065773002804,4002.0,360513.0,4051.631534716888,115051032,3642112,1270080,0,4005.3630354893307,40320,136965,244562.44271801942,7758.900437090632,3642112,90.0,128.0,0.0001,0.051125884,1.0,1992.6986,-0.061613634,1.2551507,0.01,0.0070343106,40320,3.6160614,0.0003906250058207661,7.380448,136965,7758.896659031022,0.34050371528024426,3.989242894317271e-06,5.168404095449499e-05,8.962021363260672e-05,2.4996228884116537e-05,3.1447262500162443e-06,5.231365404940573e-06,6.749899058934606e-05,0.00010357862470884546,0.000114158039080573,0.00013253877207743836,0.0005241996610354994,0.10505139125668017,0.008650052638386113,0.1734947322404953,0.0006596159820229956,1.294927854233078e-05,0.000594486990092912,0.051231699189124,7.310413400012333e-05
1,364515.0,False,91,7fe6f_00000,2026-03-22_19-27-02,1774222022,6.704313516616821,467.62349462509155,8008,David_Laptop,127.0.0.1,467.62349462509155,91,5.079749338635502,2.162902586041184e-05,5.079159313390438,0.4684019830083223,4.6028976511809425,0.007079559782139583,246,0.0005547251785174012,524.9201153623426,0.43031683969384693,0.0001888883150496312,412,-135.25157449021935,194.6433931477368,4002.0,16.40354531498626,90.0,364515.0,1973.0,327.92,0.0002821013106698074,10.0,524.9201153623426,0.727858240972273,767.8832453337324,4,0,4,33.15,83.93,0.0002513214648251485,0.0010080882768783285,4002.0,16.40354531498626,364515.0,16.40354531498626,4002.0,364515.0,4051.395219369719,116319852,3682432,1268820,0,4005.3294051344374,40320,136965,241637.10353371964,7666.575083993386,3682432,91.0,128.0,0.0001,0.10492331,1.0,895.3786,0.03929188,1.2483472,0.01,0.00718832,40320,3.768739,0.0003906250058207661,7.483855,136965,7666.571893648414,0.34030342612466613,3.6921220074835657e-06,4.957382323728555e-05,7.460332259762135e-05,2.1963242536835714e-05,3.0769237069721934e-06,3.2289957260466616e-06,6.361855295845931e-05,9.332277379449775e-05,0.00010923694130349952,0.00012138245186039271,0.0004793378435164421,0.10534153434640595,0.008658215114530502,0.17297364392112757,0.0006602318258957502,1.2994785925290593e-05,0.0005944261230861461,0.05125482119862906,7.305109549444216e-05
1,368519.0,False,92,7fe6f_00000,2026-03-22_19-27-09,1774222029,6.602322101593018,474.22581672668457,8008,David_Laptop,127.0.0.1,474.22581672668457,92,5.0948006942504875,2.1647736227060447e-05,5.09420481425335,0.4695948551777446,4.616775417665669,0.007053423187933567,246,0.0005547251785174012,532.6765640625572,0.43144409929847244,0.00019199680100480922,411,-141.97334679216146,198.25146134383976,4004.0,42.492132464051245,91.0,368519.0,1985.0,313.45,0.00028441460275944623,12.0,532.6765640625572,0.6799542909301818,759.0959561427641,4,0,4,36.14,84.18999999999998,0.0002512317828422763,0.0010087558849224587,4004.0,42.492132464051245,368519.0,42.492132464051245,4004.0,368519.0,4051.201267176022,117589932,3722752,1270080,0,4005.316111083093,40320,136965,239125.17578244596,7587.057038358618,3722752,92.0,128.0,0.0001,0.12649328,1.0,650.66394,-0.07010932,1.2484223,0.01,0.008449257,40320,2.7997813,0.0003906250058207661,5.7647424,136965,7587.057757305035,0.33977458786754194,3.756037256285255e-06,5.065453670806168e-05,7.3027607860027e-05,2.332776052703458e-05,2.9702880531555364e-06,3.024523384253195e-06,6.461360756343335e-05,8.985441921382531e-05,0.00010883198501764934,0.00012090964392293352,0.0004818663797435081,0.10554594000312302,0.008657008966210994,0.17234428047996017,0.0006578205057886911,1.303083700173715e-05,0.0005932728599192662,0.051157616982780145,7.313658609631146e-05
1,372521.0,False,93,7fe6f_00000,2026-03-22_19-27-16,1774222036,7.486890554428101,481.71270728111267,8008,David_Laptop,127.0.0.1,481.71270728111267,93,5.118539827305241,2.1628261528998253e-05,5.117924662111433,0.473687015628602,4.636408296491084,0.007031705956406078,243,0.0005547251785174012,451.4348796156678,0.43547600230638045,0.0002942900854732609,371,-141.97334679216146,208.61976562812924,4002.0,37.68431037694216,92.0,372521.0,1999.0,314.66,0.0004546996487457723,14.0,451.4348796156678,0.7236469719698653,750.0731873556971,4,0,4,33.93000000000001,82.80999999999999,0.0003781317190483523,0.0016205790532350499,4002.0,37.68431037694216,372521.0,37.68431037694216,4002.0,372521.0,4051.009254504262,118860012,3763072,1270080,0,4005.282949972262,40320,136965,235632.79023975538,7476.393135503645,3763072,93.0,128.0,0.0001,0.05840397,1.0,2052.158,-0.056833103,1.2363971,0.01,0.0046707327,40320,2.874772,0.00019531250291038305,5.8879356,136965,7476.388013765175,0.34119095198669036,4.345284656116332e-06,7.174821869105813e-05,0.00010967916013973127,2.8413686248527436e-05,3.867811614604687e-06,3.1085684122968037e-06,0.00010406122254161978,0.00012039749367162602,0.00018841874762982546,0.00018570354879291327,0.0008200705322092982,0.10571566660273858,0.008669427877092836,0.17364999967416267,0.000655123298850516,1.2998527049633693e-05,0.0005953791308328652,0.05108921781264049,7.305822171515286e-05
1,376524.0,False,94,7fe6f_00000,2026-03-22_19-27-23,1774222043,7.050431489944458,488.76313877105713,8008,David_Laptop,127.0.0.1,488.76313877105713,94,5.137719002029394,2.157597550587231e-05,5.137104107492801,0.4775722644752915,4.651720620526223,0.0070092898948756,207,0.0005547251785174012,447.11335482201895,0.4391766020324401,0.00029038836390253065,372,-125.5235536582768,209.54496280290186,4003.0,64.64279286503792,93.0,376524.0,2012.0,298.48,0.00041947505068748247,13.0,447.11335482201895,0.8673773429635913,739.2586518341443,4,0,4,31.410000000000004,81.96,0.000355542127662245,0.0014916395034161134,4003.0,64.64279286503792,376524.0,64.64279286503792,4003.0,376524.0,4050.8191619592194,120130092,3803392,1270080,0,4005.2601204725397,40320,136965,232810.908514108,7387.016016849966,3803392,94.0,128.0,0.0001,0.0826928,1.0,2127.0273,0.0020429052,1.2244332,0.01,0.008543187,40320,2.9420722,0.00019531250291038305,5.904544,136965,7387.016966559581,0.34081405146727384,6.423696972176151e-06,7.604720134679053e-05,0.00011154077582188557,2.970428785837173e-05,5.087433011887319e-06,3.904116290101839e-06,8.981000110956486e-05,0.00012286061069240458,0.00016045674869421005,0.00016617205222514255,0.0007624468139676814,0.10614413793810308,0.008670645597174995,0.172945732678154,0.000654733067372929,1.3098541202164393e-05,0.0005938273381189398,0.05099025563492356,7.311063963938356e-05
1,380527.0,False,95,7fe6f_00000,2026-03-22_19-27-28,1774222048,4.571030855178833,493.33416962623596,8008,David_Laptop,127.0.0.1,493.33416962623596,95,5.1319312590119575,2.1538214777886973e-05,5.131317101416775,0.4805458028344575,4.6429983833190205,0.0069730109996179205,121,0.0005547251785174012,407.7649819750571,0.442270377512034,0.00022177847385928905,372,-126.34744916856289,209.54496280290186,4003.0,72.24954070884735,94.0,380527.0,2029.0,269.21,0.0003518015436580263,17.0,407.7649819750571,0.8676768689416349,730.9108348564862,4,0,4,33.199999999999996,82.27142857142857,0.00028173930047117564,0.0011641990564651727,4003.0,72.24954070884735,380527.0,72.24954070884735,4003.0,380527.0,4050.6709703396273,121405468,3843840,1275376,0,4005.2375192678146,40448,136965,235016.9863870702,7456.808241783583,3843840,95.0,128.0,0.0001,0.051489055,1.0,3261.1416,-0.037256066,1.2273105,0.01,0.0063542547,40448,3.3002443,0.00019531250291038305,6.699545,136965,7456.811175067568,0.3397261259515094,5.139489047467595e-06,5.5462417824201614e-05,9.223527210485768e-05,2.3525254852806402e-05,2.670131120478422e-06,2.632416840203982e-06,7.39217171286547e-05,9.387033735407558e-05,0.0001170629150110657,0.00015443230424289973,0.0005739574207759996,0.10611680056322434,0.008643617141601225,0.17192909835304032,0.0006517547370998026,1.3068553066746925e-05,0.0005918640659015311,0.050982242078289775,7.281253304760568e-05
